datetime,values
2018-06-27T08:30:00.000+0200,4421
2018-06-27T08:45:00.000+0200,4538
2018-06-27T09:00:00.000+0200,4639
2018-06-27T09:15:00.000+0200,4706
2018-06-27T09:30:00.000+0200,4632
2018-06-27T09:45:00.000+0200,4737
2018-06-27T10:00:00.000+0200,4565
2018-06-27T10:15:00.000+0200,4591
2018-06-27T10:30:00.000+0200,4380
2018-06-27T10:45:00.000+0200,4403
2018-06-27T11:00:00.000+0200,4401
2018-06-27T11:15:00.000+0200,4120
2018-06-27T11:30:00.000+0200,3964
2018-06-27T11:45:00.000+0200,3754
2018-06-27T12:00:00.000+0200,3225
2018-06-27T12:15:00.000+0200,3128
2018-06-27T12:30:00.000+0200,2791
2018-06-27T12:45:00.000+0200,2853
2018-06-27T13:00:00.000+0200,2879
2018-06-27T13:15:00.000+0200,3066
2018-06-27T13:30:00.000+0200,3117
2018-06-27T13:45:00.000+0200,3322
2018-06-27T14:00:00.000+0200,3461
2018-06-27T14:15:00.000+0200,3330
2018-06-27T14:30:00.000+0200,3407
2018-06-27T14:45:00.000+0200,3346
2018-06-27T15:00:00.000+0200,3298
2018-06-27T15:15:00.000+0200,3419
2018-06-27T15:30:00.000+0200,3419
2018-06-27T15:45:00.000+0200,3173
2018-06-27T16:00:00.000+0200,3127
2018-06-27T16:15:00.000+0200,3007
2018-06-27T16:30:00.000+0200,2970
2018-06-27T16:45:00.000+0200,2893
2018-06-27T17:00:00.000+0200,2643
2018-06-27T17:15:00.000+0200,2506
2018-06-27T17:30:00.000+0200,2197
2018-06-27T17:45:00.000+0200,1782
2018-06-27T18:00:00.000+0200,1976
2018-06-27T18:15:00.000+0200,1947
2018-06-27T18:30:00.000+0200,1823
2018-06-27T18:45:00.000+0200,1797
2018-06-27T19:00:00.000+0200,1773
2018-06-27T19:15:00.000+0200,1814
2018-06-27T19:30:00.000+0200,1576
2018-06-27T19:45:00.000+0200,1517
2018-06-27T20:00:00.000+0200,1436
2018-06-27T20:15:00.000+0200,1702
2018-06-27T20:30:00.000+0200,1285
2018-06-27T20:45:00.000+0200,1707
2018-06-27T21:00:00.000+0200,1614
2018-06-27T21:15:00.000+0200,1483
2018-06-27T21:30:00.000+0200,1388
2018-06-27T21:45:00.000+0200,1184
2018-06-27T22:00:00.000+0200,1713
2018-06-27T22:15:00.000+0200,1574
2018-06-27T22:30:00.000+0200,1536
2018-06-27T22:45:00.000+0200,1464
2018-06-27T23:00:00.000+0200,1257
2018-06-27T23:15:00.000+0200,1136
2018-06-27T23:30:00.000+0200,943
2018-06-27T23:45:00.000+0200,760
2018-06-28T00:00:00.000+0200,686
2018-06-28T00:15:00.000+0200,831
2018-06-28T00:30:00.000+0200,476
2018-06-28T00:45:00.000+0200,383
2018-06-28T01:00:00.000+0200,350
2018-06-28T01:15:00.000+0200,331
2018-06-28T01:30:00.000+0200,322
2018-06-28T01:45:00.000+0200,269
2018-06-28T02:00:00.000+0200,254
2018-06-28T02:15:00.000+0200,255
2018-06-28T02:30:00.000+0200,231
2018-06-28T02:45:00.000+0200,229
2018-06-28T03:00:00.000+0200,490
2018-06-28T03:15:00.000+0200,241
2018-06-28T03:30:00.000+0200,251
2018-06-28T03:45:00.000+0200,243
2018-06-28T04:00:00.000+0200,295
2018-06-28T04:15:00.000+0200,245
2018-06-28T04:30:00.000+0200,281
2018-06-28T04:45:00.000+0200,283
2018-06-28T05:00:00.000+0200,363
2018-06-28T05:15:00.000+0200,470
2018-06-28T05:30:00.000+0200,589
2018-06-28T05:45:00.000+0200,721
2018-06-28T06:00:00.000+0200,944
2018-06-28T06:15:00.000+0200,1184
2018-06-28T06:30:00.000+0200,1495
2018-06-28T06:45:00.000+0200,1821
2018-06-28T07:00:00.000+0200,2181
2018-06-28T07:15:00.000+0200,2643
2018-06-28T07:30:00.000+0200,3014
2018-06-28T07:45:00.000+0200,3481
2018-06-28T08:00:00.000+0200,4058
2018-06-28T08:15:00.000+0200,4596
2018-06-28T08:30:00.000+0200,4502
2018-06-28T08:45:00.000+0200,4634
2018-06-28T09:00:00.000+0200,4564
2018-06-28T09:15:00.000+0200,4899
2018-06-28T09:30:00.000+0200,4658
2018-06-28T09:45:00.000+0200,4530
2018-06-28T10:00:00.000+0200,4497
2018-06-28T10:15:00.000+0200,4549
2018-06-28T10:30:00.000+0200,4591
2018-06-28T10:45:00.000+0200,4462
2018-06-28T11:00:00.000+0200,4410
2018-06-28T11:15:00.000+0200,4390
2018-06-28T11:30:00.000+0200,4056
2018-06-28T11:45:00.000+0200,3718
2018-06-28T12:00:00.000+0200,3035
2018-06-28T12:15:00.000+0200,3036
2018-06-28T12:30:00.000+0200,2685
2018-06-28T12:45:00.000+0200,2736
2018-06-28T13:00:00.000+0200,2948
2018-06-28T13:15:00.000+0200,3161
2018-06-28T13:30:00.000+0200,3176
2018-06-28T13:45:00.000+0200,3381
2018-06-28T14:00:00.000+0200,3571
2018-06-28T14:15:00.000+0200,3520
2018-06-28T14:30:00.000+0200,3538
2018-06-28T14:45:00.000+0200,3613
2018-06-28T15:00:00.000+0200,3593
2018-06-28T15:15:00.000+0200,3498
2018-06-28T15:30:00.000+0200,3544
2018-06-28T15:45:00.000+0200,3591
2018-06-28T16:00:00.000+0200,3560
2018-06-28T16:15:00.000+0200,3288
2018-06-28T16:30:00.000+0200,3220
2018-06-28T16:45:00.000+0200,3129
2018-06-28T17:00:00.000+0200,3005
2018-06-28T17:15:00.000+0200,2889
2018-06-28T17:30:00.000+0200,2595
2018-06-28T17:45:00.000+0200,2396
2018-06-28T18:00:00.000+0200,2311
2018-06-28T18:15:00.000+0200,2180
2018-06-28T18:30:00.000+0200,2119
2018-06-28T18:45:00.000+0200,1987
2018-06-28T19:00:00.000+0200,1791
2018-06-28T19:15:00.000+0200,1926
2018-06-28T19:30:00.000+0200,1847
2018-06-28T19:45:00.000+0200,1863
2018-06-28T20:00:00.000+0200,1859
2018-06-28T20:15:00.000+0200,2054
2018-06-28T20:30:00.000+0200,1953
2018-06-28T20:45:00.000+0200,2005
2018-06-28T21:00:00.000+0200,2008
2018-06-28T21:15:00.000+0200,1958
2018-06-28T21:30:00.000+0200,1884
2018-06-28T21:45:00.000+0200,1839
2018-06-28T22:00:00.000+0200,1854
2018-06-28T22:15:00.000+0200,1749
2018-06-28T22:30:00.000+0200,1623
2018-06-28T22:45:00.000+0200,1445
2018-06-28T23:00:00.000+0200,1220
2018-06-28T23:15:00.000+0200,1085
2018-06-28T23:30:00.000+0200,901
2018-06-28T23:45:00.000+0200,821
2018-06-29T00:00:00.000+0200,658
2018-06-29T00:15:00.000+0200,865
2018-06-29T00:30:00.000+0200,440
2018-06-29T00:45:00.000+0200,402
2018-06-29T01:00:00.000+0200,340
2018-06-29T01:15:00.000+0200,354
2018-06-29T01:30:00.000+0200,303
2018-06-29T01:45:00.000+0200,288
2018-06-29T02:00:00.000+0200,285
2018-06-29T02:15:00.000+0200,279
2018-06-29T02:30:00.000+0200,228
2018-06-29T02:45:00.000+0200,248
2018-06-29T03:00:00.000+0200,239
2018-06-29T03:15:00.000+0200,252
2018-06-29T03:30:00.000+0200,247
2018-06-29T03:45:00.000+0200,253
2018-06-29T04:00:00.000+0200,296
2018-06-29T04:15:00.000+0200,293
2018-06-29T04:30:00.000+0200,291
2018-06-29T04:45:00.000+0200,328
2018-06-29T05:00:00.000+0200,361
2018-06-29T05:15:00.000+0200,486
2018-06-29T05:30:00.000+0200,558
2018-06-29T05:45:00.000+0200,735
2018-06-29T06:00:00.000+0200,976
2018-06-29T06:15:00.000+0200,1206
2018-06-29T06:30:00.000+0200,1450
2018-06-29T06:45:00.000+0200,1731
2018-06-29T07:00:00.000+0200,2167
2018-06-29T07:15:00.000+0200,2588
2018-06-29T07:30:00.000+0200,2950
2018-06-29T07:45:00.000+0200,3420
2018-06-29T08:00:00.000+0200,3818
2018-06-29T08:15:00.000+0200,4438
2018-06-29T08:30:00.000+0200,4288
2018-06-29T08:45:00.000+0200,4416
2018-06-29T09:00:00.000+0200,4485
2018-06-29T09:15:00.000+0200,4531
2018-06-29T09:30:00.000+0200,4587
2018-06-29T09:45:00.000+0200,4425
2018-06-29T10:00:00.000+0200,4435
2018-06-29T10:15:00.000+0200,4473
2018-06-29T10:30:00.000+0200,4366
2018-06-29T10:45:00.000+0200,4314
2018-06-29T11:00:00.000+0200,4285
2018-06-29T11:15:00.000+0200,4300
2018-06-29T11:30:00.000+0200,4124
2018-06-29T11:45:00.000+0200,3563
2018-06-29T12:00:00.000+0200,2903
2018-06-29T12:15:00.000+0200,3061
2018-06-29T12:30:00.000+0200,2638
2018-06-29T12:45:00.000+0200,2607
2018-06-29T13:00:00.000+0200,2692
2018-06-29T13:15:00.000+0200,2821
2018-06-29T13:30:00.000+0200,3052
2018-06-29T13:45:00.000+0200,3002
2018-06-29T14:00:00.000+0200,3058
2018-06-29T14:15:00.000+0200,3100
2018-06-29T14:30:00.000+0200,3171
2018-06-29T14:45:00.000+0200,3060
2018-06-29T15:00:00.000+0200,3067
2018-06-29T15:15:00.000+0200,3006
2018-06-29T15:30:00.000+0200,2998
2018-06-29T15:45:00.000+0200,2908
2018-06-29T16:00:00.000+0200,2903
2018-06-29T16:15:00.000+0200,2794
2018-06-29T16:30:00.000+0200,2604
2018-06-29T16:45:00.000+0200,2480
2018-06-29T17:00:00.000+0200,2342
2018-06-29T17:15:00.000+0200,2186
2018-06-29T17:30:00.000+0200,1982
2018-06-29T17:45:00.000+0200,1943
2018-06-29T18:00:00.000+0200,1666
2018-06-29T18:15:00.000+0200,1611
2018-06-29T18:30:00.000+0200,1531
2018-06-29T18:45:00.000+0200,1426
2018-06-29T19:00:00.000+0200,1266
2018-06-29T19:15:00.000+0200,1240
2018-06-29T19:30:00.000+0200,1243
2018-06-29T19:45:00.000+0200,1083
2018-06-29T20:00:00.000+0200,1181
2018-06-29T20:15:00.000+0200,1323
2018-06-29T20:30:00.000+0200,1080
2018-06-29T20:45:00.000+0200,1117
2018-06-29T21:00:00.000+0200,1053
2018-06-29T21:15:00.000+0200,1079
2018-06-29T21:30:00.000+0200,1151
2018-06-29T21:45:00.000+0200,1102
2018-06-29T22:00:00.000+0200,982
2018-06-29T22:15:00.000+0200,1012
2018-06-29T22:30:00.000+0200,893
2018-06-29T22:45:00.000+0200,879
2018-06-29T23:00:00.000+0200,761
2018-06-29T23:15:00.000+0200,764
2018-06-29T23:30:00.000+0200,694
2018-06-29T23:45:00.000+0200,611
2018-06-30T00:00:00.000+0200,534
2018-06-30T00:15:00.000+0200,729
2018-06-30T00:30:00.000+0200,529
2018-06-30T00:45:00.000+0200,478
2018-06-30T01:00:00.000+0200,527
2018-06-30T01:15:00.000+0200,351
2018-06-30T01:30:00.000+0200,315
2018-06-30T01:45:00.000+0200,294
2018-06-30T02:00:00.000+0200,296
2018-06-30T02:15:00.000+0200,351
2018-06-30T02:30:00.000+0200,257
2018-06-30T02:45:00.000+0200,269
2018-06-30T03:00:00.000+0200,268
2018-06-30T03:15:00.000+0200,268
2018-06-30T03:30:00.000+0200,268
2018-06-30T03:45:00.000+0200,245
2018-06-30T04:00:00.000+0200,259
2018-06-30T04:15:00.000+0200,260
2018-06-30T04:30:00.000+0200,281
2018-06-30T04:45:00.000+0200,281
2018-06-30T05:00:00.000+0200,292
2018-06-30T05:15:00.000+0200,308
2018-06-30T05:30:00.000+0200,333
2018-06-30T05:45:00.000+0200,336
2018-06-30T06:00:00.000+0200,413
2018-06-30T06:15:00.000+0200,476
2018-06-30T06:30:00.000+0200,539
2018-06-30T06:45:00.000+0200,640
2018-06-30T07:00:00.000+0200,752
2018-06-30T07:15:00.000+0200,826
2018-06-30T07:30:00.000+0200,953
2018-06-30T07:45:00.000+0200,1114
2018-06-30T08:00:00.000+0200,1175
2018-06-30T08:15:00.000+0200,1478
2018-06-30T08:30:00.000+0200,1338
2018-06-30T08:45:00.000+0200,1455
2018-06-30T09:00:00.000+0200,1484
2018-06-30T09:15:00.000+0200,1477
2018-06-30T09:30:00.000+0200,1608
2018-06-30T09:45:00.000+0200,1580
2018-06-30T10:00:00.000+0200,1648
2018-06-30T10:15:00.000+0200,1682
2018-06-30T10:30:00.000+0200,1605
2018-06-30T10:45:00.000+0200,1724
2018-06-30T11:00:00.000+0200,1642
2018-06-30T11:15:00.000+0200,1592
2018-06-30T11:30:00.000+0200,1465
2018-06-30T11:45:00.000+0200,1506
2018-06-30T12:00:00.000+0200,1468
2018-06-30T12:15:00.000+0200,1514
2018-06-30T12:30:00.000+0200,1297
2018-06-30T12:45:00.000+0200,1248
2018-06-30T13:00:00.000+0200,1209
2018-06-30T13:15:00.000+0200,1202
2018-06-30T13:30:00.000+0200,1219
2018-06-30T13:45:00.000+0200,1163
2018-06-30T14:00:00.000+0200,1204
2018-06-30T14:15:00.000+0200,1187
2018-06-30T14:30:00.000+0200,1182
2018-06-30T14:45:00.000+0200,1114
2018-06-30T15:00:00.000+0200,1173
2018-06-30T15:15:00.000+0200,1097
2018-06-30T15:30:00.000+0200,1111
2018-06-30T15:45:00.000+0200,1016
2018-06-30T16:00:00.000+0200,953
2018-06-30T16:15:00.000+0200,901
2018-06-30T16:30:00.000+0200,908
2018-06-30T16:45:00.000+0200,997
2018-06-30T17:00:00.000+0200,906
2018-06-30T17:15:00.000+0200,828
2018-06-30T17:30:00.000+0200,859
2018-06-30T17:45:00.000+0200,807
2018-06-30T18:00:00.000+0200,918
2018-06-30T18:15:00.000+0200,933
2018-06-30T18:30:00.000+0200,871
2018-06-30T18:45:00.000+0200,772
2018-06-30T19:00:00.000+0200,811
2018-06-30T19:15:00.000+0200,752
2018-06-30T19:30:00.000+0200,716
2018-06-30T19:45:00.000+0200,671
2018-06-30T20:00:00.000+0200,625
2018-06-30T20:15:00.000+0200,817
2018-06-30T20:30:00.000+0200,686
2018-06-30T20:45:00.000+0200,696
2018-06-30T21:00:00.000+0200,737
2018-06-30T21:15:00.000+0200,602
2018-06-30T21:30:00.000+0200,581
2018-06-30T21:45:00.000+0200,545
2018-06-30T22:00:00.000+0200,679
2018-06-30T22:15:00.000+0200,605
2018-06-30T22:30:00.000+0200,665
2018-06-30T22:45:00.000+0200,597
2018-06-30T23:00:00.000+0200,575
2018-06-30T23:15:00.000+0200,516
2018-06-30T23:30:00.000+0200,497
2018-06-30T23:45:00.000+0200,437
2018-07-01T00:00:00.000+0200,433
2018-07-01T00:15:00.000+0200,621
2018-07-01T00:30:00.000+0200,360
2018-07-01T00:45:00.000+0200,344
2018-07-01T01:00:00.000+0200,327
2018-07-01T01:15:00.000+0200,278
2018-07-01T01:30:00.000+0200,291
2018-07-01T01:45:00.000+0200,262
2018-07-01T02:00:00.000+0200,92
2018-07-01T02:15:00.000+0200,85
2018-07-01T02:30:00.000+0200,88
2018-07-01T02:45:00.000+0200,78
2018-07-01T03:00:00.000+0200,63
2018-07-01T03:15:00.000+0200,66
2018-07-01T03:30:00.000+0200,80
2018-07-01T03:45:00.000+0200,51
2018-07-01T04:00:00.000+0200,80
2018-07-01T04:15:00.000+0200,62
2018-07-01T04:30:00.000+0200,60
2018-07-01T04:45:00.000+0200,67
2018-07-01T05:00:00.000+0200,184
2018-07-01T05:15:00.000+0200,267
2018-07-01T05:30:00.000+0200,224
2018-07-01T05:45:00.000+0200,298
2018-07-01T06:00:00.000+0200,259
2018-07-01T06:15:00.000+0200,313
2018-07-01T06:30:00.000+0200,308
2018-07-01T06:45:00.000+0200,385
2018-07-01T07:00:00.000+0200,398
2018-07-01T07:15:00.000+0200,501
2018-07-01T07:30:00.000+0200,545
2018-07-01T07:45:00.000+0200,603
2018-07-01T08:00:00.000+0200,763
2018-07-01T08:15:00.000+0200,1076
2018-07-01T08:30:00.000+0200,851
2018-07-01T08:45:00.000+0200,993
2018-07-01T09:00:00.000+0200,1052
2018-07-01T09:15:00.000+0200,1177
2018-07-01T09:30:00.000+0200,1262
2018-07-01T09:45:00.000+0200,1351
2018-07-01T10:00:00.000+0200,1456
2018-07-01T10:15:00.000+0200,1418
2018-07-01T10:30:00.000+0200,1475
2018-07-01T10:45:00.000+0200,1641
2018-07-01T11:00:00.000+0200,1600
2018-07-01T11:15:00.000+0200,1556
2018-07-01T11:30:00.000+0200,1627
2018-07-01T11:45:00.000+0200,1606
2018-07-01T12:00:00.000+0200,1509
2018-07-01T12:15:00.000+0200,1770
2018-07-01T12:30:00.000+0200,1373
2018-07-01T12:45:00.000+0200,1451
2018-07-01T13:00:00.000+0200,1372
2018-07-01T13:15:00.000+0200,1353
2018-07-01T13:30:00.000+0200,1325
2018-07-01T13:45:00.000+0200,1354
2018-07-01T14:00:00.000+0200,1345
2018-07-01T14:15:00.000+0200,1379
2018-07-01T14:30:00.000+0200,1310
2018-07-01T14:45:00.000+0200,1270
2018-07-01T15:00:00.000+0200,1289
2018-07-01T15:15:00.000+0200,1279
2018-07-01T15:30:00.000+0200,1279
2018-07-01T15:45:00.000+0200,1270
2018-07-01T16:00:00.000+0200,1180
2018-07-01T16:15:00.000+0200,1170
2018-07-01T16:30:00.000+0200,1147
2018-07-01T16:45:00.000+0200,1246
2018-07-01T17:00:00.000+0200,1278
2018-07-01T17:15:00.000+0200,1237
2018-07-01T17:30:00.000+0200,1194
2018-07-01T17:45:00.000+0200,1208
2018-07-01T18:00:00.000+0200,1163
2018-07-01T18:15:00.000+0200,1087
2018-07-01T18:30:00.000+0200,998
2018-07-01T18:45:00.000+0200,1277
2018-07-01T19:00:00.000+0200,1365
2018-07-01T19:15:00.000+0200,1491
2018-07-01T19:30:00.000+0200,1448
2018-07-01T19:45:00.000+0200,1436
2018-07-01T20:00:00.000+0200,1414
2018-07-01T20:15:00.000+0200,1700
2018-07-01T20:30:00.000+0200,1612
2018-07-01T20:45:00.000+0200,1677
2018-07-01T21:00:00.000+0200,1716
2018-07-01T21:15:00.000+0200,1660
2018-07-01T21:30:00.000+0200,1620
2018-07-01T21:45:00.000+0200,1703
2018-07-01T22:00:00.000+0200,1603
2018-07-01T22:15:00.000+0200,1482
2018-07-01T22:30:00.000+0200,1228
2018-07-01T22:45:00.000+0200,1348
2018-07-01T23:00:00.000+0200,1407
2018-07-01T23:15:00.000+0200,1298
2018-07-01T23:30:00.000+0200,1042
2018-07-01T23:45:00.000+0200,892
2018-07-02T00:00:00.000+0200,758
2018-07-02T00:15:00.000+0200,865
2018-07-02T00:30:00.000+0200,496
2018-07-02T00:45:00.000+0200,497
2018-07-02T01:00:00.000+0200,435
2018-07-02T01:15:00.000+0200,399
2018-07-02T01:30:00.000+0200,352
2018-07-02T01:45:00.000+0200,343
2018-07-02T02:00:00.000+0200,311
2018-07-02T02:15:00.000+0200,303
2018-07-02T02:30:00.000+0200,282
2018-07-02T02:45:00.000+0200,299
2018-07-02T03:00:00.000+0200,304
2018-07-02T03:15:00.000+0200,290
2018-07-02T03:30:00.000+0200,294
2018-07-02T03:45:00.000+0200,311
2018-07-02T04:00:00.000+0200,312
2018-07-02T04:15:00.000+0200,345
2018-07-02T04:30:00.000+0200,310
2018-07-02T04:45:00.000+0200,347
2018-07-02T05:00:00.000+0200,406
2018-07-02T05:15:00.000+0200,511
2018-07-02T05:30:00.000+0200,629
2018-07-02T05:45:00.000+0200,768
2018-07-02T06:00:00.000+0200,984
2018-07-02T06:15:00.000+0200,1352
2018-07-02T06:30:00.000+0200,1653
2018-07-02T06:45:00.000+0200,2048
2018-07-02T07:00:00.000+0200,2629
2018-07-02T07:15:00.000+0200,3273
2018-07-02T07:30:00.000+0200,3874
2018-07-02T07:45:00.000+0200,4358
2018-07-02T08:00:00.000+0200,5295
2018-07-02T08:15:00.000+0200,6114
2018-07-02T08:30:00.000+0200,6065
2018-07-02T08:45:00.000+0200,6036
2018-07-02T09:00:00.000+0200,6149
2018-07-02T09:15:00.000+0200,6067
2018-07-02T09:30:00.000+0200,6017
2018-07-02T09:45:00.000+0200,5790
2018-07-02T10:00:00.000+0200,5632
2018-07-02T10:15:00.000+0200,5692
2018-07-02T10:30:00.000+0200,5726
2018-07-02T10:45:00.000+0200,5509
2018-07-02T11:00:00.000+0200,5368
2018-07-02T11:15:00.000+0200,5241
2018-07-02T11:30:00.000+0200,5086
2018-07-02T11:45:00.000+0200,4643
2018-07-02T12:00:00.000+0200,3920
2018-07-02T12:15:00.000+0200,3628
2018-07-02T12:30:00.000+0200,3487
2018-07-02T12:45:00.000+0200,3421
2018-07-02T13:00:00.000+0200,3522
2018-07-02T13:15:00.000+0200,4751
2018-07-02T13:30:00.000+0200,5166
2018-07-02T13:45:00.000+0200,5214
2018-07-02T14:00:00.000+0200,4211
2018-07-02T14:15:00.000+0200,4180
2018-07-02T14:30:00.000+0200,3818
2018-07-02T14:45:00.000+0200,4205
2018-07-02T15:00:00.000+0200,3975
2018-07-02T15:15:00.000+0200,3811
2018-07-02T15:30:00.000+0200,3856
2018-07-02T15:45:00.000+0200,3742
2018-07-02T16:00:00.000+0200,3550
2018-07-02T16:15:00.000+0200,3505
2018-07-02T16:30:00.000+0200,3291
2018-07-02T16:45:00.000+0200,3512
2018-07-02T17:00:00.000+0200,3018
2018-07-02T17:15:00.000+0200,2928
2018-07-02T17:30:00.000+0200,2646
2018-07-02T17:45:00.000+0200,2574
2018-07-02T18:00:00.000+0200,2444
2018-07-02T18:15:00.000+0200,2481
2018-07-02T18:30:00.000+0200,2230
2018-07-02T18:45:00.000+0200,2124
2018-07-02T19:00:00.000+0200,2052
2018-07-02T19:15:00.000+0200,2019
2018-07-02T19:30:00.000+0200,1916
2018-07-02T19:45:00.000+0200,1999
2018-07-02T20:00:00.000+0200,1898
2018-07-02T20:15:00.000+0200,2131
2018-07-02T20:30:00.000+0200,1904
2018-07-02T20:45:00.000+0200,2233
2018-07-02T21:00:00.000+0200,1990
2018-07-02T21:15:00.000+0200,1869
2018-07-02T21:30:00.000+0200,1756
2018-07-02T21:45:00.000+0200,1690
2018-07-02T22:00:00.000+0200,1984
2018-07-02T22:15:00.000+0200,1913
2018-07-02T22:30:00.000+0200,1726
2018-07-02T22:45:00.000+0200,1543
2018-07-02T23:00:00.000+0200,1291
2018-07-02T23:15:00.000+0200,1159
2018-07-02T23:30:00.000+0200,901
2018-07-02T23:45:00.000+0200,898
2018-07-03T00:00:00.000+0200,699
2018-07-03T00:15:00.000+0200,863
2018-07-03T00:30:00.000+0200,490
2018-07-03T00:45:00.000+0200,444
2018-07-03T01:00:00.000+0200,368
2018-07-03T01:15:00.000+0200,390
2018-07-03T01:30:00.000+0200,293
2018-07-03T01:45:00.000+0200,347
2018-07-03T02:00:00.000+0200,285
2018-07-03T02:15:00.000+0200,326
2018-07-03T02:30:00.000+0200,249
2018-07-03T02:45:00.000+0200,316
2018-07-03T03:00:00.000+0200,252
2018-07-03T03:15:00.000+0200,291
2018-07-03T03:30:00.000+0200,276
2018-07-03T03:45:00.000+0200,302
2018-07-03T04:00:00.000+0200,303
2018-07-03T04:15:00.000+0200,318
2018-07-03T04:30:00.000+0200,305
2018-07-03T04:45:00.000+0200,385
2018-07-03T05:00:00.000+0200,386
2018-07-03T05:15:00.000+0200,541
2018-07-03T05:30:00.000+0200,568
2018-07-03T05:45:00.000+0200,785
2018-07-03T06:00:00.000+0200,952
2018-07-03T06:15:00.000+0200,1207
2018-07-03T06:30:00.000+0200,1398
2018-07-03T06:45:00.000+0200,1718
2018-07-03T07:00:00.000+0200,2086
2018-07-03T07:15:00.000+0200,2516
2018-07-03T07:30:00.000+0200,2988
2018-07-03T07:45:00.000+0200,3517
2018-07-03T08:00:00.000+0200,3868
2018-07-03T08:15:00.000+0200,4564
2018-07-03T08:30:00.000+0200,4388
2018-07-03T08:45:00.000+0200,4430
2018-07-03T09:00:00.000+0200,4584
2018-07-03T09:15:00.000+0200,4625
2018-07-03T09:30:00.000+0200,4714
2018-07-03T09:45:00.000+0200,4621
2018-07-03T10:00:00.000+0200,4583
2018-07-03T10:15:00.000+0200,4619
2018-07-03T10:30:00.000+0200,4683
2018-07-03T10:45:00.000+0200,4596
2018-07-03T11:00:00.000+0200,4485
2018-07-03T11:15:00.000+0200,4408
2018-07-03T11:30:00.000+0200,4168
2018-07-03T11:45:00.000+0200,4021
2018-07-03T12:00:00.000+0200,3245
2018-07-03T12:15:00.000+0200,3280
2018-07-03T12:30:00.000+0200,2896
2018-07-03T12:45:00.000+0200,3030
2018-07-03T13:00:00.000+0200,3062
2018-07-03T13:15:00.000+0200,3268
2018-07-03T13:30:00.000+0200,3373
2018-07-03T13:45:00.000+0200,3456
2018-07-03T14:00:00.000+0200,3616
2018-07-03T14:15:00.000+0200,3739
2018-07-03T14:30:00.000+0200,3608
2018-07-03T14:45:00.000+0200,3616
2018-07-03T15:00:00.000+0200,3444
2018-07-03T15:15:00.000+0200,3481
2018-07-03T15:30:00.000+0200,3365
2018-07-03T15:45:00.000+0200,3087
2018-07-03T16:00:00.000+0200,2661
2018-07-03T16:15:00.000+0200,2496
2018-07-03T16:30:00.000+0200,2491
2018-07-03T16:45:00.000+0200,2856
2018-07-03T17:00:00.000+0200,2375
2018-07-03T17:15:00.000+0200,2037
2018-07-03T17:30:00.000+0200,1818
2018-07-03T17:45:00.000+0200,1803
2018-07-03T18:00:00.000+0200,2237
2018-07-03T18:15:00.000+0200,2221
2018-07-03T18:30:00.000+0200,2093
2018-07-03T18:45:00.000+0200,2070
2018-07-03T19:00:00.000+0200,1939
2018-07-03T19:15:00.000+0200,1960
2018-07-03T19:30:00.000+0200,1819
2018-07-03T19:45:00.000+0200,1817
2018-07-03T20:00:00.000+0200,1733
